"","n","r","lambda01","mu01","lambda02","mu02","lambda03","mu03","lambda04","mu04","lambda05","mu05","lambda06","mu06"
"84",20,16,2.26498312690895,1.49879419607863,2.15444995907779,1.48305028240667,2.15444995907779,1.48305028240667,2.2737074527599,1.49657583096963,0.856583926537949,1.37706567544901,0.761980194257174,1.1777311920301
"85",20,16,1.44272345194562,1.48976090072983,1.31186692166129,1.45525654039053,1.29851184424423,1.45146234598637,1.58107173828721,1.52293274006343,0.856003909538411,1.4973929196698,0.718580665836644,1.27306722493063
"86",20,16,2.81839626709157,1.5979347927258,2.69189267942089,1.58360796540411,2.50458900705252,1.56560578379421,2.95079878572361,1.60376648316089,1.22379807323495,1.5160745730406,1.11467539123396,1.3625378147957
"87",20,16,1.15087164801563,1.37530366703458,1.06317201252867,1.34024401246696,1.06317201252867,1.34024401246696,1.33209624726159,1.42752268179583,1.43611855034974,2.77858275302564,0.396113498911949,0.946347468405294
"88",20,16,1.70598486528049,1.44818877218648,1.65535326850788,1.44025203266253,1.57419005074416,1.42831731924643,0.236161972887121,0.567347059004086,0.919790453388304,2.90121682977583,0.225614194849669,0.535436760177764
"89",20,16,2.67591034288012,1.60401789167542,2.43051671996131,1.58051105515484,2.01810829433649,1.52105142350539,0.177199271725333,0.380425968474003,0.283665854132867,1.07490681968129,0.181230178669738,0.401220946611529
"90",20,16,1.14875581191705,1.34964217503954,1.08149287190508,1.32825287751715,1.04247741778146,1.31592415869094,1.21644667165353,1.36862683163959,1.08046359126241,2.86680656310083,0.285953432782591,0.732335516169225
"91",20,16,2.26556534132075,1.4871339529856,1.95420261174078,1.44075815116787,1.70005169343284,1.4054340693206,2.33775552044718,1.48615686539053,0.546960981114672,1.24035792254338,0.429696865733319,0.896584303358146
"92",20,16,1.46080654808568,1.44694923299245,1.23212693116034,1.40613404478393,1.0809661888083,1.3652333547174,1.25287297211454,1.41060301448803,0.535299416325642,1.30926540939027,0.455884007100394,1.02475350646282
"93",20,16,3.0288641136792,1.75432043774042,3.0288641136792,1.75432043774042,2.92017993892946,1.74847752930424,0.421274924354947,1.09560587962581,0.527876074504122,1.44282151413479,0.398015012056324,1.06310525837226
"94",20,16,4.79548727661443,1.57140902152046,3.58653787172213,1.52436818132094,2.67566881490618,1.47547901792961,0.667240407150711,1.05352947514239,0.857868827710353,1.33488703403,0.650486043430355,1.04383818326321
"95",20,16,1.06611415546256,1.4874770409562,1.03117859087008,1.47128215303352,1.0108971672831,1.46392203502944,1.19133817289999,1.52180523114886,1.00599436200809,3.04739718522228,0.266775383326606,0.837419613694163
"96",20,16,2.46576968254419,1.5227699588499,2.22668674853619,1.49754718086731,1.96370657899585,1.47179065842416,0.431138886845241,0.922166094106553,1.16855585086705,1.78471804742658,0.396327731403292,0.873292660754511
"97",20,16,1.98966051143095,1.49425318851143,1.83168270160291,1.46695257490745,1.55691144204647,1.43682511889833,0.20178547709544,0.450728845871372,0.412670898437509,1.58990478515626,0.199050460245056,0.44119057944652
"98",20,16,1.50941173351056,1.48333788731206,1.22795651567654,1.40777694697974,1.03984819661207,1.350929897397,1.44627061661535,1.45028260143437,0.867838617097856,1.8724633100572,0.267035373388658,0.70149045008881
"99",20,16,1.69209957935794,1.6142947596176,1.59474323548735,1.59357556901913,1.53169503165848,1.5783124085954,0.286842643620369,0.861955726068535,0.368604826335151,1.3005263645622,0.277062025921993,0.843029585609037
"100",20,16,1.58896616313371,1.68678411471073,1.51853818024974,1.67824039079312,1.42091400533967,1.66184650346188,1.64092158492206,1.69861219655879,0.431688567524922,1.44657307558734,0.352276063094689,1.08882520390196
"101",20,16,2.48701187578273,1.49585007293266,2.35156977288542,1.48473540707329,2.12756619082499,1.45974001816189,0.558190262602491,1.0196664417863,0.666294148334148,1.3079209745614,0.510741222855,0.982431546179533
"102",20,16,4.40179807087472,1.61081928535117,4.28298038234945,1.60522255517214,3.27275981265067,1.55925824313984,0.721450028043622,1.13453905140671,0.820518973623485,1.36226100037936,0.661565515539369,1.09767702784915
"103",20,16,0.805729738041155,1.21326762550353,0.740111067186145,1.16772024264175,0.664568175471465,1.1102233883981,0.945520910603069,1.27425814990875,0.695619687778735,3.05394959534945,0.179246736019121,0.372399130060295
"104",20,16,5.28398314456354,1.79400664209839,4.84603565478679,1.77999382339994,4.66339870372189,1.77211897007627,0.985510926506116,1.40686253178482,1.15262267216235,1.61205613249012,0.916090218983469,1.38100134026724
"105",20,16,2.53605004916889,1.68207325122399,2.53605004916889,1.68207325122399,2.30407445674551,1.66906187481867,2.70273817483085,1.69668739650305,1.2832692078162,1.6334759252152,1.18061188116824,1.49259307840981
"106",20,16,2.12609644351629,1.46847466730258,2.04272163314381,1.45597452026663,2.01849513380709,1.45311532851615,0.247222988186135,0.565416779408843,1.06031837948631,2.80891249722499,0.245687583830547,0.564629692897441
"107",20,16,1.30979591852779,1.4961692136137,1.22503020993006,1.47622723147664,1.19649067973166,1.46704835035488,0.159389528585105,0.384892637531092,0.631636315753902,3.2151712633588,0.154036872377901,0.354917829647004
"108",20,16,2.52614306415796,1.647826149044,1.65364499934708,1.54858310765646,1.1388908158392,1.40984632060757,0.531917685268541,1.13262726330412,0.629277721883088,1.41664272544831,0.498832927797398,1.1072532993623
"109",20,16,1.426392516362,1.35201898161536,1.33978587552373,1.33454478557663,1.26436805894534,1.31824821655603,1.51545487113145,1.38269107736546,0.825630049112328,1.35438907069142,0.736064979554928,1.15902794639643
"110",20,16,1.69287495090207,1.43855318501985,1.61442614335932,1.43336252814726,1.56999501523728,1.42705754567425,1.74497160732841,1.44798244167541,1.22802130056116,2.77381239701536,0.320816719811583,0.766666987521092
"111",20,16,2.64947475118278,1.81503688658365,2.31398139920025,1.7785158449698,2.26228492937821,1.77245938037192,2.68849254383973,1.81238517477496,0.648094506524329,1.59163518250492,0.51619235553442,1.2836916621526
"112",20,16,2.80643754040032,1.57789311528133,2.67937542461216,1.56537363790824,2.53698227823727,1.5502405927987,3.18697684892701,1.61381890115605,1.43046214349634,1.56334403116435,1.21125473359912,1.38785744104009
