"","n","r","lambda01","mu01","lambda02","mu02","lambda03","mu03","lambda04","mu04","lambda05","mu05","lambda06","mu06"
"2384",20,20,2.35139607466497,1.58711886920058,2.33137904215422,1.58420773523076,2.29029872186057,1.58039913079908,2.26059369084077,1.58021660660342,2.70343587831007,1.60646009680704,2.58562026442743,1.60040760041643
"2385",20,20,2.59050488196237,1.52517839416881,2.5072789998782,1.51842274999159,2.49237491232537,1.51664355470906,2.52550561491821,1.51859633381977,2.94601781873977,1.55480394943631,2.66518479927972,1.52945822398524
"2386",20,20,1.37678791330093,1.34984269479571,0.967626408537065,1.22353237293501,0.967626408537065,1.22353237293501,0.921934272825685,1.19763934992243,1.45898574730327,1.43132876250129,0.997478470600682,1.24833652533841
"2387",20,20,1.72869185178045,1.56166016056532,1.70226457011242,1.55468642807772,1.69053518402474,1.55233926834805,1.5419393943945,1.53067146573047,1.84481240949135,1.57225808364237,1.75830219971189,1.56290943616463
"2388",20,20,1.29896669866897,1.43022414475148,1.20947499345878,1.41497419715911,1.18699957095559,1.40715539172946,1.21821876871236,1.42994948524483,1.95593735072762,1.6407810726203,1.217900721135,1.43207512258502
"2389",20,20,2.57217660937187,1.53109929469896,2.3189513428923,1.49615535891959,2.25814601750917,1.48750993125524,2.50769693742243,1.52944430286155,2.66044327480696,1.53839789666143,2.52695906167061,1.53151661954172
"2390",20,20,1.7609398319251,1.4991371997959,1.78156980575336,1.50286383629428,1.81393540354211,1.50858180080905,1.74311056440319,1.48399501780758,3.18334973766936,1.7016010010155,1.71331347008524,1.47393106956694
"2391",20,20,2.54381371152094,1.38516173232198,2.54381371152094,1.38516173232198,2.44643598175798,1.37421541147635,2.43529214863893,1.38790455746448,2.90064497636728,1.42976621078176,2.63692294546598,1.40524994952834
"2392",20,20,3.61076764104287,1.61753688878971,3.58150397540839,1.61660324307643,3.58150397540839,1.61660324307643,3.54293840950181,1.61321517118666,3.50379591159923,1.60438710501023,3.53120974985505,1.61300286549908
"2393",20,20,2.47215515189702,1.45715492504507,1.56096822765148,1.31790755996723,1.55677523916911,1.31691212549462,1.63028111370659,1.34049320066968,2.41910118241795,1.4875622282736,1.66851644737155,1.35005572578367
"2394",20,20,1.85921336706153,1.38127406541775,1.71654945578863,1.35700259072561,1.64725198059088,1.34417940400669,1.63205469475671,1.32628443176988,2.13199688081477,1.42556909568884,1.63020924291111,1.32567420113583
"2395",20,20,2.57039872339175,1.51655964529112,2.53129785423632,1.5119867136284,2.55820231282244,1.51538141699468,2.47479783020184,1.51923561840829,3.30142599805055,1.57580675028101,3.05163959523981,1.5591042462604
"2396",20,20,1.81511749795203,1.42132711659369,1.78390018463896,1.41513438442434,1.76641778837902,1.41185131298661,1.80188349125845,1.42175703039572,2.02978552963359,1.47804319230709,1.66553467746635,1.40437786260103
"2397",20,20,2.69801437013343,1.67271299638305,2.6317170923312,1.66650217004074,2.56941302650812,1.65851255025435,2.4125340901279,1.64120940142434,2.70237869569508,1.67336789116966,2.41337737514313,1.64108187118921
"2398",20,20,2.27299512534858,1.54942335800701,2.17908245913297,1.54015329564588,2.13809738667769,1.53591753190878,2.23198701269552,1.53713538133584,2.73724081569048,1.57956589465053,2.50637156000704,1.55922375857103
"2399",20,20,1.63877359756284,1.46387987603605,1.63877359756284,1.46387987603605,1.59398189096025,1.45194516949332,1.55462511846765,1.45244352610864,1.94483260658908,1.52174972279572,1.72060775491112,1.47966098718505
"2400",20,20,1.87117403072158,1.48565635340566,1.87117403072158,1.48565635340566,1.87117403072158,1.48565635340566,2.20987896451061,1.53952563206383,2.95937834677383,1.63458725869763,2.21545229710122,1.54404423378822
"2401",20,20,3.45322393526624,1.60893617115405,3.413413178283,1.60645368024774,3.35567400544425,1.60216673977163,3.17850713929608,1.57937278361335,2.96581281887294,1.55058014454551,3.09036169892855,1.57070412153939
"2402",20,20,3.33967775768196,1.7747075607165,3.20993190073579,1.76599282084756,3.06428626849396,1.75591903020946,2.59807193623311,1.68366595255916,2.42125423490597,1.64082561231671,2.62972698396306,1.68157216420422
"2403",20,20,1.14380921012519,1.41972887902734,1.11466702461725,1.40939463127017,1.11466702461725,1.40939463127017,1.30232272067408,1.47483038656197,1.58039575701769,1.55734173557576,1.30275769943036,1.47616114924663
"2404",20,20,2.75308229710045,1.62824084480468,2.54844666227104,1.6190357196328,2.62582463563857,1.62203283477994,2.76025180273934,1.63373690881807,3.21343510609237,1.6762315043213,2.73860195295151,1.63355315033556
"2405",20,20,1.90238094490665,1.47628078403141,1.60032119645813,1.43651261048121,1.19494782490682,1.34516018201043,1.26098895318565,1.35284950336749,1.59861439782398,1.48922112238652,1.02154487626419,1.28088716202745
"2406",20,20,2.81136356261434,1.52940942934726,2.61234951409064,1.51997287618546,1.89014057183094,1.45188126918931,1.83378034127092,1.44036609664309,2.54866843239709,1.55604554026572,1.85097474921467,1.44285396918886
"2407",20,20,2.42025199553989,1.45450831118587,2.36488684209809,1.45207251087726,2.35346137402829,1.4513609359364,2.04781460847057,1.41777591634946,2.75393408277812,1.49570198396136,2.32340440916662,1.44425877832808
"2408",20,20,1.35581581177801,1.4123374640968,1.36523049411362,1.41349745657776,1.36523049411362,1.41349745657776,1.40138623980159,1.42959207306249,2.55761047093706,1.63776587456459,1.63087425240631,1.46756023849023
"2409",20,20,2.12313327681277,1.41614940788331,2.11888974307697,1.41588012034065,2.12313327681277,1.41614940788331,2.14326788447092,1.42084720182242,2.48347599297653,1.46804761338489,2.14021028429445,1.42010951117319
"2410",20,20,1.96660169781538,1.62727432291016,1.96660169781538,1.62727432291016,1.95332053188329,1.62542658856474,1.83268667213574,1.6128642387829,2.24489891103658,1.68816796606443,1.80418286572767,1.61001837770639
"2411",20,20,3.04870000387158,1.75460043194879,3.05832844594623,1.75534076550626,2.66630785970146,1.73279158427618,2.43649957505169,1.68863827164271,5.31385463530628,1.91363284800871,2.39611951591196,1.68024472050121
"2412",20,20,1.17710649140651,1.5131349312411,1.17131366729682,1.51152390752244,1.16218205173898,1.50895992592516,1.08305336959231,1.4771994098391,1.81947324352659,1.70350986037229,1.15716051365838,1.4972066429039
"2413",20,20,1.10044485945139,1.33972993569576,1.07162399611812,1.32985933644948,1.04578695488002,1.32095452655526,1.08136357502122,1.33641037684238,1.56079668378752,1.44354591815754,1.34518462228024,1.3950535637171
"2414",20,20,2.14870472501741,1.5769349193446,2.06656445352978,1.56655272661039,2.06656445352978,1.56655272661039,1.97623226163681,1.54619280762932,2.25797177393388,1.5692193426612,2.23049501939325,1.5738969367603
"2415",20,20,2.4825374963698,1.52107609123943,2.33909805345062,1.50473681135584,2.16817171438758,1.48666016565105,1.79477602652278,1.44120235808051,2.3267529390123,1.53532139542294,1.79427743802648,1.44183028978304
"2416",20,20,3.02051666802597,1.45733634148946,2.94795549425578,1.45125001147264,2.97101725709304,1.45284785755378,2.94503608934372,1.45970433050215,3.15851460356707,1.47357736610635,2.9742648602126,1.46161395083465
"2417",20,20,1.74704190034998,1.51700930957092,1.76385986145964,1.52071162559513,1.76385986145964,1.52071162559513,1.79414881085053,1.52685993477646,2.18817230510113,1.59838433925189,1.79886552147853,1.52787010041334
"2418",20,20,2.75722496610902,1.526462698438,2.52943900556605,1.51391172305818,2.35584721992317,1.50091515658148,2.30673129900538,1.49172160482554,3.02120655075408,1.56762844627642,2.47070044271782,1.50816658825812
"2419",20,20,2.26757261133852,1.54679341852882,2.25052512469424,1.54558611625456,2.25052512469424,1.54558611625456,2.3283207967696,1.55042557393892,2.38511024859477,1.5635345628888,2.15193394425818,1.53306840428724
"2420",20,20,1.45223365024521,1.44183874757298,1.45223365024521,1.44183874757298,1.44268442353232,1.43853196292647,1.41570517876828,1.42238758557783,1.89226644304836,1.54234763175409,1.44390050425018,1.43291767166548
"2421",20,20,2.45847818380975,1.50136452394575,2.40860906402645,1.49838847427271,2.23398203863104,1.47290245337103,2.1411772030126,1.46922488544685,2.42451323812238,1.49926016110767,2.12806868718392,1.4605706466229
"2422",20,20,1.71317125135986,1.50691301439477,1.73100589044913,1.51254108953788,1.7629536871076,1.52309659735282,1.79230838456749,1.52952145147041,2.09713549985863,1.59011563704626,1.74696967776283,1.5236027111379
"2423",20,20,2.15811524749822,1.53339368852159,2.19662747360429,1.53496562764922,2.29742823569421,1.53889119427058,2.37586576063619,1.55164085616192,2.49295173312567,1.56073060485942,2.38452682717538,1.55300483425683
"2424",20,20,1.51830810381929,1.46192459636405,1.43200207466344,1.43882491872625,1.28527566424403,1.3849498282067,1.34733994520668,1.42587736254949,1.94495077597385,1.58185465691495,1.3995312535571,1.44690043040644
"2425",20,20,2.95720730095065,1.49837180848702,2.91109452382129,1.49279239559249,2.94975545475481,1.49747904361679,3.12063790668731,1.50811305599042,3.44281867226509,1.54383221447606,2.90797018788519,1.49900349537271
"2426",20,20,3.91715933003973,1.72414791944202,3.78133194840622,1.72053202150867,3.51820311825352,1.71294045643995,3.55153709612831,1.69915610841396,5.65520274099757,1.81796247923074,3.16476596213561,1.66345365615944
"2427",20,20,3.03969691874707,1.63765071092539,3.13873428134608,1.64739370138954,3.11024380222408,1.64404083183863,3.12800946152949,1.6484426069085,3.85795980193579,1.70307711691012,3.16432941186418,1.65082040716392
"2428",20,20,2.43848854722777,1.54858674548167,2.01765514879575,1.50900421710792,1.76754852778097,1.48325374417916,1.53939246031244,1.43254624990425,1.66927966637304,1.49150890123565,1.16878886615194,1.33889233898876
"2429",20,20,3.06748137311916,1.51715768034868,2.51450283801491,1.47916464635685,2.46110423485879,1.4723289803633,2.55582001701289,1.47811557809085,3.11262740345665,1.52986452767291,2.64454648191771,1.48363904476087
"2430",20,20,1.20468781776463,1.49861331292166,1.21211359386318,1.50052768233658,1.21211359386318,1.50052768233658,1.16421049306215,1.49407232097867,2.31400289144585,1.75086890191451,1.42209115704769,1.55193780189293
"2431",20,20,1.75376337882779,1.4230067583796,1.74449877296264,1.42036657591163,1.73686415617973,1.41829904185635,1.85704914936297,1.44461521961251,2.61238080671533,1.56709908487582,1.94646486224038,1.4648822192088
"2432",20,20,2.27895208902747,1.47970173373374,2.18354933302229,1.46770508402233,2.13391255605992,1.46114757032608,2.33569771689675,1.47875448010699,2.82415732858208,1.5279492290254,2.41812225229887,1.48315689394773
"2433",20,20,3.6137387035536,1.48028791348176,3.20358174886131,1.45616389079309,2.56914831722071,1.41634550944368,2.21204328948403,1.3803754650756,3.21225972570401,1.50295718299512,2.2103518406692,1.38260838688105
"2434",20,20,2.95013791782096,1.5485216937951,2.67749856034417,1.52508829468144,2.62663104783127,1.52235872917204,2.957433085501,1.54068357926676,2.49901318120849,1.53248776531323,1.8169936490136,1.42302025349787
"2435",20,20,1.28998618954241,1.43278787954767,1.22114812730419,1.41839744563507,1.22114812730419,1.41839744563507,1.09247923454023,1.38896111765857,4.39951083327423,1.83242396195571,1.61761486600174,1.47984289205701
"2436",20,20,2.55737806095678,1.5844359730376,2.52700263697039,1.58114807869735,2.49013189059224,1.57636589872716,2.36577853422089,1.55853854125851,2.2403975903595,1.53013085132406,2.33330894317963,1.55240018338064
"2437",20,20,1.6966388291045,1.50788223339982,1.62740107398854,1.49728022399697,1.59366966443619,1.48924593327272,1.46402156195605,1.46533940941162,1.82300427146911,1.56085206968855,1.39016576926315,1.45042251149392
"2438",20,20,2.36885406928962,1.5645562312926,2.3832922252195,1.56609859075299,2.3832922252195,1.56609859075299,2.11839718567943,1.54359740178565,2.55429500949103,1.58821724341251,2.32954214816222,1.56379572890278
"2439",20,20,1.81149473340153,1.43024182460562,1.58710916876009,1.40318469297535,1.51896768471899,1.38755662435728,1.95419734583571,1.44645406446917,2.04908092054829,1.496291248122,1.46936641842031,1.36639434693248
"2440",20,20,1.80635660106856,1.47292337031956,1.73503258883706,1.4541919543085,1.73503258883706,1.4541919543085,1.73246238651777,1.45543089327254,1.97714341018072,1.50108604936249,1.7192205681431,1.45304467158751
"2441",20,20,2.29966804805945,1.5474067880291,2.2693184522406,1.5444275049293,2.28080252416515,1.5455618362252,2.22726061793424,1.53843011956155,2.41599543858956,1.54583734732041,2.4557422599719,1.55951595449834
"2442",20,20,4.28569517065486,1.65892306293622,4.28602332879041,1.65894382299997,4.28602332879041,1.65894382299997,4.2361335848983,1.66007772077756,10.775357279973,1.87634012824276,4.20565011677646,1.65963521499425
"2443",20,20,1.14411439171078,1.31833372935523,1.10641694173328,1.30580362182775,1.07329859761339,1.29608805987216,1.03811174398479,1.31104843226038,1.49726394897261,1.43393775285003,1.26726364454837,1.37008045471713
"2444",20,20,1.9588714192103,1.42827181442703,1.87929863332391,1.40954348960691,1.84851278729529,1.40197528782472,1.90835538343511,1.40942116550647,2.08025923980288,1.43237863040045,1.93688830996732,1.41333352019082
"2445",20,20,3.71911526043977,1.59626672272309,3.62683943484104,1.59159689116654,3.48155118470179,1.58279528535275,2.3154913067789,1.49916886999815,3.00390482640505,1.58384523654531,2.26043811619372,1.49366805929552
"2446",20,20,2.4511828404621,1.66547964511437,2.13973272945968,1.61126020692871,2.15474554878962,1.61378224371118,2.24600171364703,1.62952905285787,2.99820781468343,1.71979150005267,2.23296426089469,1.62698938314789
"2447",20,20,1.71479211393528,1.41716416757646,1.6617996174821,1.40890317301601,1.56832245274387,1.39332295747339,1.60351239735941,1.39354742050096,2.16001694591978,1.50605546942388,1.60266656578698,1.39304106857286
"2448",20,20,4.05661108932063,1.58162182387813,4.13431867707387,1.58556888093906,4.13431867707387,1.58556888093906,4.10326940771311,1.58640949577606,4.97952654489854,1.61745062279016,4.64497076850477,1.60561199920175
"2449",20,20,1.97780379874882,1.43745684541014,1.96445556375224,1.4343141362625,1.93378452165247,1.42697005481177,1.91306645638165,1.42647419240035,2.39930775612011,1.50811100123683,1.91459105696454,1.42919847537499
"2450",20,20,3.06535191379347,1.64600394461263,3.01716028420643,1.64146277957924,2.99928858436207,1.63945682192148,3.07999909410284,1.64747051059504,3.94329383071274,1.71748375060026,2.73936650865222,1.60967205426438
"2451",20,20,2.08739723758546,1.51662245786029,2.06175517655564,1.51319102994613,1.9787226053637,1.50498687545919,1.85925916451337,1.48369085502054,2.42085373778391,1.5676493403007,1.88482498738616,1.47973884024842
"2452",20,20,2.18672909794994,1.49241134197023,2.18226718361539,1.49156267269891,1.87519249042521,1.42637417575812,1.62925783941799,1.38454510005534,4.60175008773805,1.79613542556759,1.9553149222399,1.42388766125754
"2453",20,20,3.44049717805202,1.52491500700329,3.42301719116876,1.52341887629911,3.40390228122757,1.52231874563533,3.24036577984271,1.51651447585838,3.75887311183711,1.55820860224424,3.15006380052378,1.51078315953094
"2454",20,20,2.68601851995147,1.5846707514965,2.6556901992648,1.58198108314283,2.6556901992648,1.58198108314283,2.55277339821608,1.57548786073621,2.99807066602984,1.59992617717116,2.9495594473866,1.60269465097839
"2455",20,20,3.14776312890278,1.46748009161395,3.09358716832632,1.46138445838779,3.04629851202,1.45635980352884,3.16539018461835,1.47411437652048,3.80519900023122,1.5232628831183,3.18117559930589,1.47537731401233
"2456",20,20,2.07684835059791,1.50231514269127,2.00613862394027,1.48997289721013,1.91644102070178,1.47407305626867,2.22827426984209,1.52124843725954,2.71800227136264,1.57976462001388,2.27541677073652,1.52615880418616
"2457",20,20,2.11811454851938,1.49249430313933,2.05698126583484,1.48111833568178,2.15047819946473,1.49831933253914,1.95574141971724,1.47372357723364,2.52072463757541,1.53785804931758,2.21279784545844,1.50006862411674
"2458",20,20,1.9458038273265,1.45797842914379,1.94392193147199,1.45787474831844,1.94392193147199,1.45787474831844,1.86916687101581,1.45262931043036,2.36337788443343,1.50517214192951,2.2190492648054,1.4919236765396
"2459",20,20,2.1183874068166,1.59279907680119,2.00249420524222,1.57671473950846,1.99596408287097,1.57576697848937,2.00551545443474,1.57880214324585,2.31478228999244,1.61013712360053,2.14882151362677,1.5912006151794
"2460",20,20,2.0265218914219,1.61713431025396,1.95036386181252,1.60228791707851,1.85518656777218,1.58328280158146,1.76403537454575,1.57404238251967,2.80144323559749,1.71298843739061,2.02361725221502,1.60376635966445
"2461",20,20,1.4844790264064,1.4951565380475,1.52086770076555,1.50326203800774,1.54859158689602,1.50924476366198,1.53167484892478,1.50749288229605,1.79363097113646,1.51371539795455,1.9726821217793,1.56500237577793
"2462",20,20,2.09518864734103,1.4453963862149,2.084026974941,1.44412113897964,2.05064892607961,1.44201558719127,2.40820938606012,1.4748740735056,2.53412511102131,1.47960505650908,2.47586105141374,1.48096378227011
"2463",20,20,2.10102571013762,1.54461665610383,1.72254457029372,1.46896298132375,1.69713574119988,1.46605945646417,1.63442004680756,1.46581083721787,1.81659096861622,1.49915024508809,1.6516480266942,1.46839291641136
"2464",20,20,1.3461839268615,1.38340638960282,1.32955211764181,1.37784706862371,1.32955211764181,1.37784706862371,1.3143576644678,1.38024541064005,1.71830949004588,1.49586426379267,1.32511839635243,1.38625633990784
"2465",20,20,2.43855384377799,1.72686683742994,2.51507701623984,1.73737657693315,2.51507701623984,1.73737657693315,2.53528979723625,1.73953526506204,3.02997590206651,1.79213292417407,2.54876773233046,1.74075811494549
"2466",20,20,3.15340409035554,1.57443331587155,3.1493459996228,1.57409226835903,3.1493459996228,1.57409226835903,2.99729220946124,1.5621131839402,2.72255678802648,1.51516269498315,3.09459431922743,1.56382836417488
"2467",20,20,2.65134224070267,1.44163050263412,2.57365885675676,1.43476118649959,2.57365885675676,1.43476118649959,2.37318052135166,1.4181402606053,2.81951072083352,1.47175470904958,2.35965708956191,1.41687019294433
"2468",20,20,1.89427763340551,1.63666475135221,1.75267059555359,1.61704110336242,1.5759945834082,1.58076592227581,1.34320352004571,1.53778720782242,5.20915831242441,2.02095440319527,1.52366609551766,1.56182082085794
"2469",20,20,1.49170571654172,1.48271050354448,1.45996152935649,1.47350403642657,1.42127528361644,1.46191767255189,1.37210835739268,1.44931675122106,2.84765042255129,1.74968677946847,1.36823863913044,1.44800616070775
"2470",20,20,2.69684630917857,1.54736193815769,2.48419362573076,1.52005724722831,2.36869398313248,1.50772003748674,2.23399884103714,1.49850468655601,2.34465458653867,1.48838594034314,2.55325512032969,1.52699316779558
"2471",20,20,1.98965111783758,1.47671613445339,1.92234130361101,1.46582333386801,1.89937384797557,1.46411462284529,1.8649379033599,1.46023194496717,2.30145443940273,1.5054225619795,2.06623364380681,1.4752699674523
"2472",20,20,4.01094562449573,1.68073254853696,3.95054449904845,1.67584043463868,3.85618126345636,1.66955953933229,3.66562929682935,1.65776087354165,4.01412326061015,1.6788198056633,3.67833299464732,1.66170135663461
"2473",20,20,2.99701040222072,1.51944006454324,2.97528646778302,1.51622277160191,2.94254855185647,1.5113071814178,2.95179933592604,1.51001507032268,3.10110577969388,1.52002757475503,2.97276620533267,1.51297759842097
"2474",20,20,3.27692107902203,1.82689598231513,2.24563703306693,1.74485987535726,2.19037354063368,1.7383452239668,2.15724697096078,1.71003970590708,2.30319356701693,1.71184686957569,2.22920682083521,1.71412747011412
"2475",20,20,1.37672388187286,1.40304357700618,1.27121309579735,1.37204652474466,1.22500647312239,1.3572272556609,1.29851112433299,1.38379854322182,1.76861134743085,1.51364704754669,1.30274960564483,1.38534892180409
"2476",20,20,4.44026908016033,1.66711877049059,4.13389519990771,1.64611341970892,3.92036761459894,1.63003937177471,3.37020367514477,1.57667032273111,3.15994285394338,1.54578980233235,3.39434697240927,1.57756007792154
"2477",20,20,4.51859925085494,1.74369019657721,4.08998650656568,1.71931962074047,4.06621254127827,1.71781549308252,2.65095763760275,1.60809305824161,4.51812457084103,1.70693140126193,3.43865751329617,1.64544667248953
"2478",20,20,1.89034055417986,1.50171245372255,1.84775761634175,1.49567066888707,1.809154428045,1.49105464417195,1.70157770334694,1.47152130885802,1.90395758282757,1.47988745900657,1.9929086742735,1.5084745334041
"2479",20,20,3.16182994876528,1.49643538782835,3.04918169520191,1.48641171041069,3.03322084599384,1.48513020384223,2.99695287058125,1.48588987468594,3.3027215435962,1.50271183164036,3.08693090905175,1.48957955774951
"2480",20,20,1.13724026191968,1.28739269787115,1.00988405359876,1.23913685218948,0.959587809706332,1.21484203197573,0.963430025500262,1.24286466123444,1.38443736611616,1.44526288496872,0.920476949301241,1.24290166245542
"2481",20,20,1.84528833061214,1.62110474248273,1.81801743322211,1.61862112683702,2.01730863761667,1.646442722984,2.10804085316367,1.65472101107997,2.19548070078167,1.65463905876406,2.16626290471262,1.65960278441002
"2482",20,20,2.30683782593382,1.48396343009098,2.18745312862775,1.47370921511897,2.17147355523805,1.47207960568711,2.10419944100183,1.45549604654784,2.39045348345535,1.48518267653417,2.22926429906523,1.46828817421522
"2483",20,20,2.54489093811443,1.53093083925832,2.42739709220145,1.5201493417073,2.42643030409057,1.52008972883915,2.57814353480842,1.53333782537779,3.16729521178677,1.58363555889155,2.7673658506494,1.54685151239678
"2484",20,20,2.85355738951852,1.67650583262827,2.64935628432675,1.66380928419665,2.5129909775737,1.65245786424555,2.65615603281713,1.67094375262716,3.42011077686306,1.74520711846556,2.6757238249811,1.67336373426653
"2485",20,20,2.78542578013544,1.51937338445927,2.61626551187868,1.49854484783685,2.60630067713758,1.496914080639,2.68071133825159,1.50327538822189,3.62406701937127,1.59465915617822,2.83213733447004,1.52301309593583
"2486",20,20,2.20992722975602,1.49259189081198,2.14641070896845,1.48684694145756,2.14641070896845,1.48684694145756,2.15063907204104,1.48254178603826,2.27838723569666,1.49536489260772,2.1690170488249,1.48487204674324
"2487",20,20,1.32519001448084,1.51955997732392,1.32264883221022,1.5188246647289,1.44310563117172,1.54409501511823,1.48243684621995,1.55980735574519,1.6044875640787,1.5862471887283,1.48132728576672,1.56137806648671
"2488",20,20,2.51767544112306,1.46535400157586,2.37371211101777,1.45398594736325,2.27219013153132,1.43966309560374,1.94197137381913,1.39303992138743,2.84448257239536,1.52201852018334,1.98515577309873,1.40006438175439
"2489",20,20,3.23504042393624,1.68962594191729,3.00387961436412,1.6667752462953,2.7855551956632,1.64770525439115,2.53984346962645,1.60935058890212,3.27829719356167,1.76327501225732,1.42839721957836,1.44846750935331
"2490",20,20,2.29648772457614,1.6124649221307,2.30242229017544,1.61363317401782,2.26634591495083,1.60646067321883,2.26520971347693,1.60182118020596,2.40848640398462,1.61641014151993,2.25504630746216,1.59928760092592
"2491",20,20,2.82624175056894,1.57646611139788,2.80811848661258,1.57437433107559,2.80811848661258,1.57437433107559,2.80533892211097,1.56737109356677,3.16376745984563,1.59869615474818,2.82028885909701,1.56831633440269
"2492",20,20,2.32480536720053,1.58653031412933,2.11880424689371,1.55655656746672,2.11880424689371,1.55655656746672,1.95938105101161,1.52876699308582,2.71580701938399,1.64021821918418,1.98311282767554,1.5325168124754
"2493",20,20,1.70665987298649,1.46098468856858,1.68047831716774,1.45818263948812,1.58021568600569,1.44367210203067,1.38399533241412,1.40126800178624,2.50720638834673,1.62765092882564,1.44195753974673,1.40453455921139
"2494",20,20,1.93735605946184,1.43947661132649,2.00805255994783,1.45126884783664,2.05411136797192,1.45862177912431,2.05459655425004,1.47683449063487,2.64427734613419,1.56212232112884,2.03500845766821,1.47544657989076
"2495",20,20,3.31106653623399,1.54367440909234,3.21462759376715,1.53485425986188,2.99817847359932,1.51410421607724,2.55409441021044,1.47499226734795,2.69177478586608,1.48779642395893,2.5251328413117,1.47365511377005
"2496",20,20,1.27214413182832,1.56116616495092,1.17826707184848,1.53466823967138,1.10765408923114,1.50183735174349,1.12094172180265,1.51883057921574,1.44231762153067,1.61082577040397,1.24285482553319,1.54963087043767
"2497",20,20,1.54540414110043,1.44224988952736,1.51220254613012,1.43466267960245,1.51220254613012,1.43466267960245,1.48261438209835,1.42853802520796,1.64891594430406,1.46220805741477,1.51390965216849,1.43287372187268
"2498",20,20,1.68177886951994,1.51362919193609,1.69196273941569,1.51658965641598,1.70062187905818,1.51908593323521,1.75784426168665,1.52224088561767,2.43389695439983,1.64019132450121,1.7807293603875,1.52662048039027
"2499",20,20,1.53743491489462,1.47543124499427,1.53743491489462,1.47543124499427,1.58405377153733,1.48764150685121,1.43658063513888,1.45867710080752,1.90168285228137,1.52339834144222,1.80596664230359,1.51244907760106
"2500",20,20,2.30314907505265,1.6167614491257,2.19515728344206,1.60339874234154,2.1821348709383,1.6017206869042,2.42693448915988,1.63050126251591,4.75869901179209,1.80694407148587,2.31717059112582,1.5864648454666
"2501",20,20,4.00266511888093,1.68190063115052,3.96719111875103,1.67984005393912,3.94327192657136,1.6784349928274,3.19768104582505,1.60993718208508,2.90372752262519,1.56466501543384,3.24149360874073,1.60898328159176
"2502",20,20,3.98545085718334,1.71599333630968,3.47324205280018,1.68520748543747,3.17795806797217,1.66177157566091,2.98251897597439,1.6365176599469,2.86519155476221,1.61508546263519,2.99266234428714,1.63680625492058
"2503",20,20,1.7121005997294,1.346264736722,1.7121005997294,1.346264736722,1.62919082514595,1.33660759450054,1.52779738350197,1.31602080259658,2.00534157710281,1.42525730935886,1.49665987808388,1.31015827385915
"2504",20,20,3.13387018633526,1.52614118496969,2.90357669835148,1.51112970271012,2.64366722871862,1.49104904986961,3.16820687219987,1.53158090428273,3.17860042429319,1.56126175274833,2.275774851063,1.45688356927688
"2505",20,20,4.6777675155429,1.64036740956825,4.10110597861015,1.6175151547076,4.01996847907458,1.61440956730064,4.11985011976201,1.62185664348747,5.56377415295466,1.69344931655385,4.1232295446794,1.62228526297048
"2506",20,20,2.05513013418406,1.37498083067689,2.05513013418406,1.37498083067689,2.02014398328069,1.37017097996031,1.96558505881211,1.35424616812352,2.62098224092253,1.42470230205272,2.24668265467897,1.38187521731037
"2507",20,20,2.66042116063067,1.59688834455128,2.34902357677678,1.57530445685152,2.29142706712797,1.56867414234861,2.27777753442368,1.55641218551372,2.51355260905058,1.57949202270069,2.31132668322375,1.55813372222837
"2508",20,20,2.66367236310578,1.57357892615821,2.62677753686877,1.57051323552306,2.66187038750168,1.57343067718616,2.52325047273238,1.56423134242427,3.12180432089699,1.60939756870139,2.82444547026373,1.58479574012702
"2509",20,20,1.39564634306489,1.50467253697748,1.320339250689,1.49013238883915,1.30673750127578,1.48583596175928,1.23284926140041,1.45929166977279,2.12747057798551,1.70048788532149,1.23266037993735,1.46005095868459
"2510",20,20,4.99318576850387,1.5790194281819,4.12582264489487,1.5412663285026,4.08339839358043,1.53835497341726,3.75015656436546,1.52800538955681,4.28855451502703,1.55526274742232,3.80149452317571,1.52953844887085
"2511",20,20,1.63296973407496,1.44709013803529,1.58194584361434,1.43309056941894,1.58194584361434,1.43309056941894,1.65112607761679,1.45848225954694,2.00087879965467,1.53077588107772,1.65219787301682,1.45939223690607
"2512",20,20,2.51559680341042,1.50825394686029,2.35685607238177,1.49858782476301,2.29357787122058,1.48929333862781,2.2469897238272,1.47448077310012,2.96737848741539,1.55424028034034,2.28038174883703,1.47213899860749
"2513",20,20,2.77401875566683,1.6388814337417,1.98071816015891,1.51261037612745,1.7176210928324,1.47470653919679,1.81521557173369,1.49927804948674,2.11693738855556,1.52014137092104,2.1561721200456,1.53945845517219
"2514",20,20,2.9575550855952,1.65776848780118,2.74452642341887,1.64426790848921,2.63141852831942,1.63314886138588,2.75907802082456,1.63885322852674,3.12151162596551,1.66219639308301,2.90614018508995,1.64825618175673
"2515",20,20,1.95706534679329,1.52915039212843,1.86742890056969,1.5158076529429,1.86253545249417,1.51461271182906,1.93993801119516,1.52809559709864,2.28233625636422,1.58089023663446,1.96279707116843,1.5303523712342
"2516",20,20,1.52683994905416,1.37567494143788,1.2839069427739,1.32778498771626,1.03218244407278,1.24104488333742,1.25338572626241,1.33487044145178,1.85546793901303,1.49948991137207,1.28013457854442,1.34444780561439
"2517",20,20,4.1057809272481,1.65579999581765,3.87408728160263,1.64383096462359,3.59509987933554,1.63044168750337,3.68002335053293,1.6272918490698,2.78863727901944,1.60473101416301,1.80529115523725,1.45777160442837
