"","n","r","lambda01","mu01","lambda02","mu02","lambda03","mu03","lambda04","mu04","lambda05","mu05","lambda06","mu06"
"2362",20,16,1.23061019704161,1.50133153950309,1.2250288611582,1.50048675026793,1.2250288611582,1.50048675026793,1.19001853492962,1.48686155332236,1.40321010406769,1.57099222723045,1.17887110136105,1.48419576058324
"2363",20,16,2.16503743780624,1.42914509147179,2.16503743780624,1.42914509147179,2.17233329597338,1.42973838131292,2.10953866503506,1.43024623332879,2.59403736998145,1.5087192467116,2.10370950110727,1.43027991173639
"2364",20,16,1.89960586000424,1.4746239536499,1.87241462622844,1.47013653885931,1.76488761305415,1.45375697108587,1.69253139066752,1.45328146154638,2.30981658582881,1.59108223484041,1.76099311635794,1.46712228749697
"2365",20,16,1.25418515331328,1.31250112848693,1.05424277142233,1.23340564136948,0.914273771911204,1.17729077285269,1.01223403180836,1.23089570423091,1.39311537366156,1.41265466188488,1.02107692588839,1.23449731273953
"2366",20,16,4.46600885911292,1.51387227430777,4.46600885911292,1.51387227430777,4.45826614155452,1.51356523482011,4.00223852265243,1.49671243205607,4.76892871529281,1.54449358813335,3.91616316080664,1.49269351428469
"2367",20,16,1.77680166117071,1.49951761040487,1.75243301420083,1.49436678376984,1.75243301420083,1.49436678376984,1.78179170142304,1.49991673840373,2.65213552254161,1.60936759933035,1.82687052599878,1.50675143542481
"2368",20,16,2.89903023050969,1.48631066589042,2.73927767815446,1.47523569244657,2.43512088746356,1.44995630657932,2.34163597549146,1.44088764209451,2.90755198913481,1.52974611078706,2.31985240732147,1.43731052067317
"2369",20,16,1.38591271948932,1.37728667002862,1.32900371815338,1.36449273105673,1.2869977326067,1.35450968848471,1.28658267532546,1.35305063828003,1.88023059536627,1.48242862571824,1.30441509850162,1.35636822793533
"2370",20,16,2.65816556217478,1.50591576791321,2.46560596731879,1.48177490981006,2.46560596731879,1.48177490981006,2.6145376087728,1.50399251766993,3.41832993382957,1.58085057269532,2.60444376562586,1.5041777603045
"2371",20,16,4.31955991561129,1.49684146701811,4.31955991561129,1.49684146701811,4.26312997494539,1.49478358532701,3.88760213646243,1.48419936178901,4.83645352342073,1.56396665982644,3.92576215757052,1.48767097118182
"2372",20,16,3.29702308269363,1.68926736521145,3.16497044483937,1.67930318927194,2.55519201322731,1.62035155677909,2.35940999234618,1.60133683090252,2.75525497254214,1.619419887995,2.43193321714987,1.60584126778457
"2373",20,16,1.84674615626377,1.47897014483925,1.67517118559719,1.45161779423261,1.65543290590431,1.44812855992696,1.6485792761733,1.45080729216656,4.5129366716661,1.78311987685656,1.67173956898182,1.45636490034231
"2374",20,16,1.42354095752842,1.60650521216568,1.287636094348,1.56919565665873,1.2174629667606,1.54752931571384,1.23588240633873,1.54964858179046,2.07750508032332,1.78458581027735,1.24274019998934,1.55159265791052
"2375",20,16,2.20427372091368,1.44529964866058,2.21105037134885,1.44600777979388,2.08827736378311,1.43264904454209,2.03260858050939,1.422671694778,2.29081719836395,1.47818604492932,2.05210161820841,1.42561421082091
"2376",20,16,1.60320755874501,1.43573965916615,1.60320755874501,1.43573965916615,1.58438597198588,1.43273804081284,1.67507948675504,1.44545654054082,2.07028761541605,1.50989354997546,1.70969444526323,1.45030545528009
"2377",20,16,2.15761715309228,1.4252475457902,2.15761715309228,1.4252475457902,2.15761715309228,1.4252475457902,2.14020337393079,1.41897809386418,2.87551251458581,1.52048386382575,2.15869891545308,1.42159109848233
"2378",20,16,2.65401293356942,1.54698509272344,2.48635822404319,1.53181033516995,2.32417307688754,1.51559451029256,2.32705810364312,1.51030495885031,2.24042831249826,1.51838907021447,2.34176795013017,1.50956990013939
"2379",20,16,1.98582995733659,1.40474305989785,1.90739799058804,1.3975239392947,1.85186798313194,1.39213779305623,2.02990002283624,1.40542529685065,2.76990073829932,1.47967089742044,2.11799489475487,1.41345818592367
"2380",20,16,2.58467726428829,1.45957810508699,2.58467726428829,1.45957810508699,2.40299017566679,1.43802669551127,2.54185546223584,1.44988068061622,3.24975006856246,1.51178329972858,2.58915736246135,1.45352818260049
"2381",20,16,1.22222415917078,1.31452644657897,1.30076887732461,1.33864619763915,1.29906702139865,1.33814688710525,1.22115978552055,1.3135050967934,1.63579601335223,1.44524797626073,1.16468731907696,1.2905820658327
"2382",20,16,1.8245617345653,1.40057748326543,1.81045909554767,1.39873307360862,1.81045909554767,1.39873307360862,1.83598351907414,1.39814862293827,2.50260651820568,1.49452808004326,1.86162810491486,1.40063432904431
"2383",20,16,2.69290033954835,1.61708366914795,2.62850986050668,1.61043385954381,2.62850986050668,1.61043385954381,2.33616820225804,1.57882059071693,2.65937359963864,1.62659627680841,2.34236626167892,1.57923498286639
"2384",20,16,2.82643124656521,1.55353288076781,2.84728823951736,1.55515978656655,2.90558122009584,1.55943171528349,2.94654089784453,1.55890005647555,3.95295075073042,1.63276050311503,2.97317422313366,1.55860161584373
"2385",20,16,2.22307671988489,1.40434256444512,2.15828760167815,1.39657633704791,2.02073037723091,1.38412327628901,2.09163974803068,1.38535530564809,2.40573981974002,1.4755555702256,2.05743337454533,1.38132746839043
"2386",20,16,1.36556094199862,1.39404424398589,1.36556094199862,1.39404424398589,1.37294944285228,1.39661032834183,1.39598479074063,1.39794200510729,1.67542471732842,1.49202930234014,1.39537468316405,1.39730819409093
"2387",20,16,1.76659640774373,1.45424299638775,1.69736012571909,1.44281425419096,1.69736012571909,1.44281425419096,1.50885851690061,1.42494844151306,1.63122727443389,1.51925972317351,1.4397562692869,1.41354354862034
"2388",20,16,2.29044657250427,1.48993378358914,2.19572192206918,1.47859759717083,2.19572192206918,1.47859759717083,2.30788825985236,1.49972883822276,2.78246174745746,1.57073441972861,2.34109701223256,1.50479450886048
"2389",20,16,1.9033406102168,1.38435768783991,1.86148400504586,1.3792759342239,1.86148400504586,1.3792759342239,1.72602871877314,1.35816177769023,1.83537525916875,1.43101643187143,1.66503023207805,1.35016021573676
"2390",20,16,1.63707095427438,1.39849758569245,1.80982364005268,1.42755849187509,1.75448698599029,1.41751978351762,1.74633692482417,1.41571891542253,2.31898262423965,1.52090815695628,1.72995516295631,1.41247662086379
"2391",20,16,2.66390694941406,1.50102800946807,2.62620729466563,1.49789575805595,2.59226006414521,1.49501700500577,2.60432542539148,1.50300258400298,3.73353655315137,1.60999258912176,2.63184123286578,1.50662209275407
"2392",20,16,3.4421443917487,1.63469314755737,2.85938758622526,1.58966100392534,2.56407169013344,1.56703512836343,2.02985765718345,1.49417273850986,7.59714396129727,1.80557246120839,2.05128797933354,1.49474993546479
"2393",20,16,1.85792852435986,1.42469959426639,1.75922054241376,1.40713476653828,1.75922054241376,1.40713476653828,1.76950916477272,1.41110701861421,2.24984396892524,1.52195011074691,1.77513870764125,1.41249614146317
"2394",20,16,3.53558717273334,1.7152606373416,3.34826156277505,1.70299302890044,2.87651224587867,1.66454023151986,3.18070734178486,1.69089824097568,4.30458621698225,1.78806092144238,2.00775643038194,1.56666637250196
"2395",20,16,2.2281606571365,1.49731237721279,2.22817555799588,1.49731459693064,2.22817555799588,1.49731459693064,2.30060707757601,1.50376585187409,3.09436756180476,1.57781041021299,2.36753209325792,1.50861522393823
"2396",20,16,2.61615180644307,1.54843113375506,2.50014835082798,1.5370847691877,2.50014835082798,1.5370847691877,2.61966602154089,1.5540127159464,2.19656295207333,1.50885649113152,2.1831666377046,1.50302028891282
"2397",20,16,1.79073628135015,1.43443233543487,1.79073628135015,1.43443233543487,1.79073628135015,1.43443233543487,1.83740185740444,1.44208113130718,2.23808756897051,1.52683059591218,1.62932771086998,1.42233522567871
"2398",20,16,1.7029265175604,1.45627944514477,1.68640749464688,1.45393743070067,1.62151286868171,1.44422552625659,1.71287680603186,1.45991450918868,2.14276525417954,1.56115765574214,1.72324149751518,1.46258817855027
"2399",20,16,1.51287756395353,1.40671264562339,1.50518064709754,1.40477056876405,1.46951749616555,1.39699488899702,1.41074977348831,1.4008618867738,2.05255201336258,1.54216925247747,1.40739636759687,1.40280772391668
"2400",20,16,2.89367856366234,1.49032909626959,2.75946240006779,1.48332564882014,2.60008742418107,1.47497818298182,2.49284017563767,1.45799139460015,3.01402268818199,1.535055792681,2.48651555983179,1.4526550412662
"2401",20,16,0.981863124019579,1.30516990887509,0.981863124019579,1.30516990887509,0.95870119144272,1.29706849369269,0.913036732059545,1.29353275522318,8.74561061142268,1.96527384691809,1.20057546974764,1.36377465158831
"2402",20,16,3.66553894071728,1.52006088577722,3.66553894071728,1.52006088577722,3.68283330563338,1.52078757728021,3.44880902294421,1.50898775434418,4.07773661846729,1.56874758736825,3.38681832470725,1.5043051253476
"2403",20,16,3.16995157532811,1.56380961205183,2.92540506282936,1.54736577875959,2.52673921966472,1.517233850456,2.69983629227989,1.52514091552151,3.22298999439134,1.57484167671711,2.70135855663996,1.52465704077635
"2404",20,16,2.49216841383396,1.56749595938267,2.41393324302682,1.55987937514289,2.34788330067616,1.55282329669106,2.35178975838019,1.55068772265852,3.68160604355061,1.68522169623665,1.82723749762291,1.47665269120429
"2405",20,16,2.49945020902646,1.54667796539943,2.40652317218513,1.53911099506506,2.2100177495336,1.51257233702212,2.43666318817468,1.53408586687315,3.31304421089437,1.64355639090599,2.52128561281048,1.54072507283908
"2406",20,16,4.51272210525333,1.65825925632834,3.98970633832781,1.63295303456493,3.36194297870654,1.59025754383624,2.50145641313769,1.5395679944064,2.26627798509374,1.54776571068548,2.49546548301926,1.54038662013981
"2407",20,16,3.99887589274173,1.60388306627842,3.99887589274173,1.60388306627842,3.8645444761882,1.59658242625024,2.72210485341359,1.50758077217854,8.27879017554294,1.78246033153054,2.55516507128894,1.49163776217719
"2408",20,16,2.21314674728169,1.58151750494702,2.17957098229126,1.57699523224216,2.17794116286926,1.57677305655305,2.13387015473924,1.57342434551142,2.81197188264341,1.65643704460274,2.12853208222463,1.57299900311294
"2409",20,16,3.19889820900973,1.54299810351073,3.30976321802162,1.54940458298389,3.08943701722769,1.53749927522863,2.9355936017253,1.52547456329002,3.64197795614259,1.58668251205961,2.92051303536784,1.52486101967608
"2410",20,16,1.85086319221467,1.4595012151885,1.85086319221467,1.4595012151885,1.85348793562963,1.46000691370861,2.01456384660657,1.50063733821007,2.93442986517965,1.65646696629602,2.15416220110092,1.52417391565783
"2411",20,16,1.06541363787316,1.44520682094984,1.06185130348578,1.4438805315219,1.06541363787316,1.44520682094984,1.10358949631847,1.46193040773438,1.50324982014032,1.59523555993615,1.12427943721476,1.46914403267974
"2412",20,16,3.62795724494225,1.60728439863142,3.24970912795157,1.58590228482818,2.94251149802034,1.56736418269893,2.88991020519688,1.55904549007832,3.36820796531957,1.62662716337006,2.89076760819787,1.55767205543799
"2413",20,16,5.1992918190093,1.56931305269498,5.13477517273942,1.56655279980987,4.9784141164428,1.56026799972963,4.85993119866115,1.56192243656725,6.26241051260832,1.60992534995383,4.98555027036273,1.5674643183955
"2414",20,16,2.5709875299944,1.5345424360204,1.13006945778382,1.31729995057871,1.02245977802451,1.26795029824398,1.0820427100667,1.29971012135493,1.60048982644356,1.50324593054148,1.09413093227471,1.30256998616665
"2415",20,16,1.93250602181269,1.42875280186846,1.89290459595627,1.42395506866908,1.85289382503732,1.42106616802994,1.78397081843179,1.41576006584081,2.02299354700808,1.48681133076607,1.79230465001088,1.41720362664264
"2416",20,16,4.70002221982343,1.70055599547412,4.68342731584312,1.70023063804197,4.68342731584312,1.70023063804197,4.90678355958399,1.70484590890172,4.30322116442164,1.68889353449542,4.29856343578558,1.67733997157967
"2417",20,16,1.8320129932536,1.45401677854913,1.79864134601698,1.44785956053173,1.78876723915547,1.44610361002429,1.80244701659369,1.45357931223749,2.14573728873511,1.52684074834688,1.829318371418,1.45364821498793
"2418",20,16,1.70361717994341,1.42855231181008,1.70361717994341,1.42855231181008,1.70361717994341,1.42855231181008,1.56857238854629,1.38908604412768,4.37282267539418,1.70704571345187,1.55231703749778,1.38323156044453
"2419",20,16,2.38105024986584,1.52323025225762,2.37219659530548,1.52194839177485,2.3846680337856,1.52375199092948,2.36718514308592,1.5049472943436,3.36028595904337,1.60461372112702,2.36484899778344,1.5038202271419
"2420",20,16,1.48713086231103,1.44565595214192,1.45756960784354,1.44004390137112,1.4505610677958,1.43815310661008,1.52593615763531,1.46046743247523,2.00220759732474,1.56739924951107,1.52438759872531,1.46052052676946
"2421",20,16,1.16255493368515,1.35188199809116,1.19144331480591,1.35809154575691,1.19144331480591,1.35809154575691,1.18398493020001,1.36503946166966,3.17283545836056,1.73721497466502,1.18964340408095,1.36736031179851
"2422",20,16,0.830854049462432,1.28946834449455,0.875363026173389,1.31241413157208,0.875363026173389,1.31241413157208,0.857630006330527,1.3013216217018,1.28676560834618,1.49653415540609,0.853078534169617,1.29514459756593
"2423",20,16,1.85132993861141,1.41924687139789,1.81873250128321,1.41224837894639,1.85531162125621,1.42008905324099,1.8486785367472,1.41386432993587,2.35934784778801,1.52858804257703,1.90702448470625,1.42428774737033
"2424",20,16,1.34242800227429,1.36107002449575,1.32983838261517,1.35678799637223,1.32983838261517,1.35678799637223,1.29504343390378,1.35220043156554,1.64244731372746,1.4659488865349,1.28939669808137,1.351113648524
"2425",20,16,1.18071065700431,1.38571371231831,1.17112845340696,1.38315807265935,1.18071065700431,1.38571371231831,1.06900237185331,1.34824677881749,2.61596090370281,1.71065562815571,1.07503357686086,1.34986260344934
"2426",20,16,2.83973753865202,1.59535306584442,2.71005382134372,1.58245100001319,2.64490779191829,1.57549713725076,2.47302527627108,1.55745154605484,3.10771684056308,1.60212655602518,2.5979065850969,1.56539861225434
"2427",20,16,1.09979590410911,1.37868463651853,1.09979590410911,1.37868463651853,1.09979590410911,1.37868463651853,1.10197584444838,1.37115979357871,2.87747585509556,1.72618113975264,1.1345967366969,1.37878378947097
"2428",20,16,2.07131842530684,1.4660921713019,2.07131842530684,1.4660921713019,2.06331836819896,1.46537248068498,1.93478767247297,1.44236460788419,4.30679778367995,1.6795678750271,1.93649567551154,1.44307492710503
"2429",20,16,1.5062011874653,1.39442660399421,1.44828012887195,1.38235061878346,1.35912104918004,1.36557648281074,1.44868514102772,1.37547651170829,1.99410835895687,1.4756005179137,1.45782450347642,1.37520158774876
"2430",20,16,2.09716544098042,1.42724963534501,2.08708778232655,1.42600612069333,1.98226198311559,1.40860710088344,2.08794331625224,1.42326263943693,2.65183862689751,1.51069740615175,2.09250189439911,1.42468473900248
"2431",20,16,1.04952849083833,1.35695388294361,1.04486312468241,1.35515826427574,1.04602581464181,1.35560688716135,1.01022850311244,1.35050222738587,1.48726989155857,1.54086653328814,1.09840043522448,1.39041388445004
"2432",20,16,1.47600909125697,1.4961560400917,1.4480936720521,1.49103669797727,1.42944301552773,1.4857166626399,1.39106982266186,1.47048215124805,1.88777342245519,1.60690359119478,1.43989078065826,1.48181981434912
"2433",20,16,1.72886114818454,1.5247157448144,1.56354179683861,1.50402065945564,1.56354179683861,1.50402065945564,1.54670523181005,1.48672576191829,2.1943343815743,1.61972354736645,1.53514835062066,1.48077471056615
"2434",20,16,2.41322010071487,1.54819418701605,2.17151162922471,1.51952043120087,1.83320781599441,1.46987338678033,1.58711116443788,1.43530798075155,3.64160984138561,1.7599042553245,1.58837196338992,1.43506642118982
"2435",20,16,1.95578262369447,1.47748942935932,1.8897328669556,1.46613030836811,1.53739403364277,1.40415476055933,1.6365251038731,1.42876665133415,1.89998600344406,1.48685119596776,1.62913584773426,1.4293723880266
"2436",20,16,2.24289419978498,1.46223027874871,2.20998239907438,1.45850521053178,2.155740841917,1.45224838141998,2.0685501539635,1.44840395725386,2.74272741538748,1.54273324845462,2.0698951475101,1.44867537621183
"2437",20,16,4.75226710220573,1.67556150161363,4.36091328414084,1.65813522270799,3.10023259496474,1.57328090022115,2.57880086221405,1.52066793202256,3.09980187551118,1.54581430060789,2.65507403889908,1.52540030187416
"2438",20,16,3.15864162181451,1.59351945792867,3.15864162181451,1.59351945792867,3.1307558675867,1.5917322412907,3.12025973024674,1.58843466073915,3.88981840032897,1.65471826749555,3.14349894900434,1.59012174503031
"2439",20,16,2.88144735672973,1.53062178659012,2.57947490586633,1.51071731229395,2.51138586127164,1.50660521394965,1.81948855945918,1.43039832963566,2.03541658578106,1.50704040579003,1.80756051285798,1.42807285121357
"2440",20,16,1.35041502766322,1.47134205746382,1.35041502766322,1.47134205746382,1.35041502766322,1.47134205746382,1.32206621440689,1.46325954418578,2.67511420862482,1.69785603936567,1.32916964704282,1.46245598904509
"2441",20,16,1.88649812986764,1.4346106027089,1.85830917742969,1.43166849960036,1.75735699708688,1.42055751160243,1.76964404857114,1.41703688205238,1.94333787281648,1.47204533879412,1.77158442835563,1.41720582131345
"2442",20,16,3.77157872685033,1.58176702430039,3.60434178000051,1.57532384543478,3.60434178000051,1.57532384543478,3.49302823966636,1.56987074779406,3.42547678290887,1.56662341468078,3.28058141737063,1.55525169248022
"2443",20,16,0.846170860630007,1.33473165007824,0.83563048490853,1.32795582968822,0.82847052552574,1.32300022607767,0.783713369978042,1.29749687496584,3.61128774756277,2.53688749363277,0.784472130471609,1.29949580645253
"2444",20,16,1.6064312734418,1.41762347805125,1.52981854614472,1.40168370234091,1.28767865663931,1.33348437313757,1.46515848459204,1.38602100336925,1.99097925632886,1.53724706562498,1.48203047973051,1.39046488518809
"2445",20,16,4.51742283129968,1.62785728640524,4.49862305333759,1.62709079230587,4.49862305333759,1.62709079230587,4.16081440797465,1.61098529086136,4.88318299794345,1.64919595197869,4.17992673979418,1.6111271950435
"2446",20,16,2.03711758594007,1.51023548486505,2.02336254985581,1.50823728806911,1.98061457724509,1.50189496184792,1.9586977084831,1.4948096529091,2.51362577725322,1.54477494010607,2.12293851736552,1.50861742494417
"2447",20,16,1.36423763554675,1.53108776002299,1.24422032505864,1.50446925999786,1.19757733077164,1.49634654736014,1.10532649335822,1.45631919540236,2.82852306894323,1.8258145139764,1.07015694148111,1.44234268693596
"2448",20,16,5.34614795861841,1.57961783903218,4.7748901988512,1.55945653742908,4.66231341491143,1.55545801275536,5.06134965191969,1.56737355091002,4.12386587372182,1.57891893930527,3.95895263339633,1.53191164477365
"2449",20,16,2.06830311101608,1.4266803811362,2.04576786129447,1.42382818440886,2.03702011003183,1.42270828488758,2.01708681533981,1.41319819338545,2.73698690383018,1.5455424564256,2.09133788065737,1.42381504987123
"2450",20,16,3.19875540098247,1.47850554523803,3.20701212007724,1.47907471713652,3.12520013881309,1.47374427412696,2.75518780712059,1.45486231666223,3.09424796796126,1.53931859986107,2.64936427263568,1.45023909080664
"2451",20,16,4.55268378145264,1.79468913258137,4.55268378145264,1.79468913258137,4.55268378145264,1.79468913258137,4.42074731973941,1.78975527722567,3.44329255177745,1.73602643237147,3.74421004652746,1.75448208941118
"2452",20,16,3.6082789537334,1.70954386505058,2.37422763598531,1.61248593332746,2.37422763598531,1.61248593332746,2.41679359519116,1.61569895225967,3.48559236187315,1.70326930998996,2.42584604960789,1.61607057705634
"2453",20,16,5.04205561665115,1.64339240698586,5.04205561665115,1.64339240698586,5.3052479552277,1.65223368712549,4.95694974865797,1.6422125582995,6.20857768729763,1.67946968863828,5.15590739306743,1.64703332125905
"2454",20,16,3.14050013393355,1.41380874402573,3.01359394327786,1.40541613856523,2.91407759314632,1.39787047660675,3.17353187534657,1.41214140706084,2.20652069217698,1.41089597124475,2.09414564694217,1.32946435938648
"2455",20,16,1.78448897465781,1.4429365368412,1.78448897465781,1.4429365368412,1.81509663205844,1.44684511875653,1.89419268085487,1.46347881664601,2.64540886990608,1.58347684615892,1.92813488804068,1.46971154950931
"2456",20,16,3.31266569875649,1.54071479987952,3.14972191476313,1.53034425962861,2.90874971888006,1.51256495487018,2.57866527958844,1.48761356392342,2.94818328952927,1.55633669543231,2.570010427169,1.48662598859718
"2457",20,16,3.72286335445528,1.47144562460258,3.68166000130586,1.46853913534143,3.61196868738507,1.46375143537514,3.65855924249754,1.47220109922447,4.08323505458446,1.51783038363997,3.77101129972659,1.47577279754466
"2458",20,16,1.73575350961186,1.45301448334654,1.73575350961186,1.45301448334654,1.73575350961186,1.45301448334654,1.65699426841837,1.44254250991817,2.03584328505549,1.53922238603809,1.65323133217694,1.44208462717007
"2459",20,16,1.48416402550608,1.46078473321807,1.42286887332205,1.44579798603673,1.375340451972,1.43104431964634,1.39013757074155,1.44095535390975,1.86152430715811,1.55223770026496,1.38178564191853,1.43928454124238
"2460",20,16,1.63061508574136,1.47922230237982,1.63061508574136,1.47922230237982,1.65793225027913,1.48289416495741,1.74293415668089,1.49865894643895,2.26799103787634,1.58789096479304,1.74203306633297,1.50049390025512
"2461",20,16,1.97355568861001,1.42153224184521,1.92556203656508,1.41738324852405,1.91933930142326,1.41640744387046,1.91277658718331,1.41778547768781,2.33747383759739,1.49054664499813,1.92501320556808,1.42051241415283
"2462",20,16,2.24142098552798,1.48619444052576,1.8560373661398,1.44219333221782,1.81036400369658,1.43530603676783,1.70911977310889,1.42187518522637,2.46630918363808,1.56703095261473,1.75105043441321,1.43125361861118
"2463",20,16,1.03228808362597,1.25260516331934,1.03792547392418,1.25451882005217,1.05755245637467,1.2610615554175,1.17654759755899,1.30174024999197,1.62003711071325,1.43680990053681,1.17763327547185,1.30209323585489
"2464",20,16,1.63493289704593,1.50784598224369,1.61445053087208,1.50522619532182,1.419535415519,1.47160698311709,1.28865418027699,1.42362778956771,3.87882839084908,1.77195239443102,1.30078515098506,1.42158538672477
"2465",20,16,1.50835711518393,1.34997629641247,1.49699315548563,1.34842049024506,1.43929581325104,1.33756254835842,1.35810442086703,1.31856454153043,1.70862477484055,1.44213285643414,1.3612373129837,1.31941161890457
"2466",20,16,1.2971891207208,1.34125996507443,1.2971891207208,1.34125996507443,1.2971891207208,1.34125996507443,1.39236075251531,1.35636630830213,1.8523420653255,1.47462529827462,1.40044929374341,1.35852338567524
"2467",20,16,2.57185793130601,1.40493363603447,2.52230846902086,1.40057589337179,2.52230846902086,1.40057589337179,2.52624885252168,1.40234030820802,3.43755299954438,1.49889634687231,2.4455905292311,1.39635254542374
"2468",20,16,3.03578555220691,1.63872736688404,2.98564354659134,1.6358786848699,2.90884849563759,1.63040796965095,2.93006231814985,1.63202007379375,4.3106867746427,1.76702379829881,2.15230244202736,1.54656208426089
"2469",20,16,4.75915142023683,1.576864717828,4.63459678248812,1.57097792084672,4.33130231673367,1.55529993559905,3.70569661448984,1.52390013313883,3.97176579103194,1.5355145985822,3.67698701238559,1.52173940108742
"2470",20,16,0.834947366200309,1.28963228129008,0.834947366200309,1.28963228129008,0.85391614314785,1.30314577862324,0.814824450068827,1.27281316294724,1.3663294983291,1.55086295603278,0.976527245847191,1.36807211680566
"2471",20,16,2.15775452495382,1.44914593904197,2.15775452495382,1.44914593904197,2.15775452495382,1.44914593904197,2.10586507901396,1.44189751592567,2.67301318503721,1.52629570305486,2.1011817655525,1.44156230337069
"2472",20,16,2.26132047439085,1.61348591404285,2.17410759478694,1.60454209796601,2.03360656672046,1.58003929460294,1.88995371030372,1.55627236536533,2.26127518834091,1.63154980389509,1.83937655189867,1.54758521896328
"2473",20,16,3.28242456642692,1.54750084864326,3.28242456642692,1.54750084864326,3.24521218825429,1.54538729987334,3.47595910696384,1.55382651665998,2.62917837259884,1.56647134154919,2.31429169311945,1.48062606316226
"2474",20,16,2.54236087220772,1.53590420765712,2.4799221456149,1.5286183745448,2.55626226670518,1.53748988936405,2.31499963738414,1.50068164510679,2.6158250004044,1.53655129818835,2.27612945086213,1.49454283087027
"2475",20,16,2.22863126519335,1.40168952639576,2.15943831845687,1.39407705436865,2.19160866012709,1.397661207013,2.32237261889566,1.40517155757582,3.20849705148334,1.51779844864513,2.32573283387377,1.40393344748042
"2476",20,16,3.81618275992731,1.61195678437618,3.41265567624965,1.59403771807765,3.25863801444921,1.58672171545933,2.80561720612809,1.56107168441797,3.32037170378024,1.6460895601156,2.77354329157266,1.55868926132552
"2477",20,16,1.60556755392533,1.49820262188564,1.60556755392533,1.49820262188564,1.59664874429298,1.49623602274855,1.6035722806649,1.49783745913448,2.05625048045295,1.59329242375316,1.59780937525675,1.4964582021427
"2478",20,16,3.5124122342277,1.71451162861252,2.67548512733039,1.66226233801346,2.13513259108671,1.61103518757092,2.26786656825765,1.62011298067183,2.73300861638865,1.69815332064023,2.29021011145835,1.6220894751589
"2479",20,16,1.67382721861284,1.44737055663743,1.63388234118687,1.44247417029211,1.55628551763793,1.43290039041411,1.54847087017111,1.41920810947782,3.48807513423771,1.67545108789146,1.5395649415475,1.41312095009659
"2480",20,16,1.69821459137482,1.49040692740045,1.69821459137482,1.49040692740045,1.69085853969984,1.48865131575566,1.71287530020851,1.49724057226608,1.9996167624573,1.56980266207247,1.70619414298528,1.49565350988922
"2481",20,16,1.80082517834907,1.46841421930405,1.80082517834907,1.46841421930405,1.80082517834907,1.46841421930405,1.80975901412404,1.47656690866463,2.09924892085096,1.544988111763,1.69446724110546,1.44798369048603
"2482",20,16,1.63112129040901,1.44400870063437,1.62428803221623,1.44299218163555,1.52989584750575,1.42826079613006,1.6876578450146,1.45051197088834,2.4312496386799,1.53282166477011,1.89800066425112,1.47429991145412
"2483",20,16,1.81206540937298,1.42538752717562,1.79561944100223,1.42286072453183,1.85958600989315,1.43249940598183,2.01846384944158,1.44988975003597,2.84629526075207,1.55103063665998,2.04810480248034,1.4523159426434
"2484",20,16,0.744542569244547,1.3337364006507,0.744542569244547,1.3337364006507,0.738181238021754,1.33095134500069,0.73593481603619,1.33293259631211,2.47353344251838,2.73466169375662,0.732367473845224,1.33138120350682
"2485",20,16,2.3104019672264,1.50113421701752,2.22386130658586,1.49517843058061,2.15762953867692,1.48917068207417,1.65918625400958,1.42015033490065,1.71941611201756,1.47851729306608,1.65036443356439,1.41816878800163
"2486",20,16,2.23031153196054,1.5303987886969,2.01591530665154,1.5131871185317,1.99792490992559,1.51102622540645,2.04144806878001,1.51501852483531,2.1118942401481,1.5444435946978,2.04653920178478,1.51559705140152
"2487",20,16,1.91029714719898,1.47540436673611,1.89323649623434,1.47208369530507,1.89323649623434,1.47208369530507,1.87486170970373,1.47214250428192,2.43485396855795,1.57467317827468,1.85867639426624,1.46898850109933
"2488",20,16,2.29475136951432,1.52538650508702,2.12566714764453,1.50280669246041,2.1077912903402,1.50107478256154,2.01326881789599,1.48492091944703,2.38452456970742,1.56334897935744,2.0268309651246,1.48419989120995
"2489",20,16,3.27766672196555,1.50160791680576,2.73046043637251,1.47695282711496,2.72518527131624,1.47676852588369,1.64389619043938,1.36719217319509,1.91730155384867,1.48071942443494,1.61817449651491,1.36246020552668
"2490",20,16,4.59366315634265,1.54787568127402,4.18328817424519,1.52790403352513,4.18328817424519,1.52790403352513,3.50937816966322,1.48957147237264,3.98536497271548,1.52898720636795,3.46653908022322,1.48814950710224
"2491",20,16,1.68722062118567,1.41805788613088,1.68813278449719,1.41823272308761,1.69166013903459,1.41890748997908,1.73172980920073,1.42613224909362,1.8083955035457,1.43962601148465,1.6709007921023,1.41253629713884
"2492",20,16,2.65609281680058,1.61813227609165,2.60739290893562,1.61347345062864,2.27263799351255,1.57969832796173,2.33016588801344,1.58727516373827,2.82264025522701,1.64253846973957,2.33702415739743,1.58854138639043
"2493",20,16,2.80924547667949,1.54193793475494,2.80924547667949,1.54193793475494,2.68075102620644,1.52586564238694,2.80795628130899,1.53909025457877,3.97916178301087,1.64029231686926,2.90441199076525,1.54810215204739
"2494",20,16,1.59225818049326,1.54126885978239,1.58000524689129,1.53884883414068,1.58000524689129,1.53884883414068,1.55536375737867,1.53232743247846,1.8424836942344,1.59477922290098,1.54768658466835,1.53137477894503
"2495",20,16,1.9648384280638,1.44645522041301,1.95010120652706,1.44427338269544,1.84253265871369,1.42604694442628,2.02034474578094,1.45581907475179,2.06272546089313,1.53607892197906,1.75927819567804,1.42686971980912
